endTime,artistName,trackName,msPlayed,fecha,año_mes,hora,minutesPlayed
2025-08-30 19:52:00,El Mató a un Policía Motorizado,Terrorismo en la Copa del Mundo,242880,2025-08-30,2025-08,19,4.05
2025-08-30 19:56:00,Franco Bianco,El Fuego Y El Combustible,2652,2025-08-30,2025-08,19,0.04
2025-08-30 19:56:00,Natalia Lafourcade,Caminar bonito,2306,2025-08-30,2025-08,19,0.04
2025-08-30 19:56:00,Delinquent Habits,Tres Delinquentes - Radio Version,2265,2025-08-30,2025-08,19,0.04
2025-08-30 19:56:00,Maria Gabriela Epumer,Quiero Estar Entre Tus Cosas,7755,2025-08-30,2025-08,19,0.13
2025-08-30 19:56:00,Trueno,TIERRA ZANTA,1757,2025-08-30,2025-08,19,0.03
2025-08-30 19:56:00,Dillom,Ciudad de la Paz,227145,2025-08-30,2025-08,19,3.79
2025-08-30 19:56:00,Juana Molina,Un día,0,2025-08-30,2025-08,19,0.0
2025-08-30 20:00:00,Red Hot Chili Peppers,My Friends,248640,2025-08-30,2025-08,20,4.14
2025-08-30 20:04:00,Gabo Ferro,La cabeza de la novia cayó sin su velo,204080,2025-08-30,2025-08,20,3.4
2025-08-30 20:08:00,El Plan De La Mariposa,Semilla del Alma,229717,2025-08-30,2025-08,20,3.83
2025-08-30 20:11:00,Viejas Locas,Aunque A Nadie Ya Le Importe,200106,2025-08-30,2025-08,20,3.34
2025-08-30 20:17:00,Gustavo Cerati,A Merced,388480,2025-08-30,2025-08,20,6.47
2025-08-30 20:21:00,El Plan De La Mariposa,Llega llega llega,220000,2025-08-30,2025-08,20,3.67
2025-08-30 20:21:00,José González,The Void,5053,2025-08-30,2025-08,20,0.08
2025-08-30 20:21:00,Os Mutantes,A Minha Menina,7710,2025-08-30,2025-08,20,0.13
2025-08-30 20:23:00,Lucas Martí,El murgón,94160,2025-08-30,2025-08,20,1.57
2025-08-30 20:23:00,Patricio Rey y sus Redonditos de Ricota,Nuestro Amo Juega al Esclavo,2810,2025-08-30,2025-08,20,0.05
2025-08-30 20:24:00,Gabo Ferro,El jardín más bello,1524,2025-08-30,2025-08,20,0.03
2025-08-30 20:24:00,Trueno,Sangría - con WOS,2228,2025-08-30,2025-08,20,0.04
2025-08-30 20:24:00,Camaron De La Isla,Volando Voy - Rumba,2056,2025-08-30,2025-08,20,0.03
2025-08-30 20:24:00,Pink Floyd,Breathe (In the Air),1752,2025-08-30,2025-08,20,0.03
2025-08-30 20:27:00,Kiddie Gang,Morfina,191448,2025-08-30,2025-08,20,3.19
2025-08-30 20:30:00,Amy Winehouse,Our Day Will Come,169373,2025-08-30,2025-08,20,2.82
2025-08-30 20:35:00,Fito Paez,Instant-Taneas,337200,2025-08-30,2025-08,20,5.62
2025-08-30 20:41:00,Charly García,Kurosawa,350866,2025-08-30,2025-08,20,5.85
2025-08-30 20:46:00,Ric Ocasek,Emotion In Motion,280600,2025-08-30,2025-08,20,4.68
2025-08-30 21:00:00,Mac DeMarco,Moonlight on the River,44251,2025-08-30,2025-08,21,0.74
2025-08-30 23:00:00,El Kuelgue,Peluquita,240299,2025-08-30,2025-08,23,4.0
2025-08-30 23:04:00,Los Piojos,Amor de Perros,263466,2025-08-30,2025-08,23,4.39
2025-08-30 23:08:00,Viejas Locas,Todo Sigue Igual,214600,2025-08-30,2025-08,23,3.58
2025-08-30 23:13:00,Gauchito Club,Soy débil Sr.,225600,2025-08-30,2025-08,23,3.76
2025-08-30 23:17:00,El Kuelgue,Sinoca,215462,2025-08-30,2025-08,23,3.59
2025-08-30 23:20:00,El Kuelgue,La Curva,166275,2025-08-30,2025-08,23,2.77
2025-08-30 23:23:00,El Kuelgue,Bondi,209604,2025-08-30,2025-08,23,3.49
2025-08-30 23:29:00,Gauchito Club,La Pibita,262978,2025-08-30,2025-08,23,4.38
2025-08-30 23:33:00,Tan Bionica,Lunita de Tucumán,236120,2025-08-30,2025-08,23,3.94
2025-08-30 23:44:00,Gauchito Club,La pálida,63931,2025-08-30,2025-08,23,1.07
2025-08-31 12:30:00,José González,Head On,11970,2025-08-31,2025-08,12,0.2
2025-08-31 14:19:00,Arctic Monkeys,Body Paint,30433,2025-08-31,2025-08,14,0.51
2025-08-31 15:55:00,Arctic Monkeys,Body Paint,49477,2025-08-31,2025-08,15,0.82
2025-08-31 15:57:00,Charly García,Dos Cero Uno,128493,2025-08-31,2025-08,15,2.14
2025-08-31 15:59:00,Adrián Berra,En Movimiento,63526,2025-08-31,2025-08,15,1.06
2025-08-31 15:59:00,Buena Vista Social Club,El Cuarto de Tula,3763,2025-08-31,2025-08,15,0.06
2025-08-31 16:02:00,Silvio Rodríguez,Al Final de Este Viaje en la Vida,225983,2025-08-31,2025-08,16,3.77
2025-08-31 16:04:00,Serú Girán,Salir De La Melancolía,125733,2025-08-31,2025-08,16,2.1
2025-08-31 16:05:00,Steve Lacy,Bad Habit,1800,2025-08-31,2025-08,16,0.03
2025-08-31 16:05:00,boygenius,$20,1396,2025-08-31,2025-08,16,0.02
2025-08-31 16:05:00,Ibiza Pareo,Hay que venir al Sur,1511,2025-08-31,2025-08,16,0.03
2025-08-31 16:05:00,Charly García,Superhéroes,3722,2025-08-31,2025-08,16,0.06
2025-08-31 16:05:00,Usted Señalemelo,F.T,4193,2025-08-31,2025-08,16,0.07
2025-08-31 16:05:00,Ainda,NO TE ALEJES,1507,2025-08-31,2025-08,16,0.03
2025-08-31 16:05:00,Arcade Fire,Haiti,1280,2025-08-31,2025-08,16,0.02
2025-08-31 16:08:00,Sui Generis,Juan Represión,4681,2025-08-31,2025-08,16,0.08
2025-08-31 16:08:00,Isla de Caras,Idiota,2733,2025-08-31,2025-08,16,0.05
2025-08-31 16:08:00,The Kinks,Strangers (2020 Stereo Remaster),201022,2025-08-31,2025-08,16,3.35
2025-08-31 16:14:00,Cuco,Under The Sun,3805,2025-08-31,2025-08,16,0.06
2025-08-31 16:14:00,Lost Frequencies,Reality,4725,2025-08-31,2025-08,16,0.08
2025-08-31 16:14:00,Divididos,Agua En Buenos Aires,325960,2025-08-31,2025-08,16,5.43
2025-08-31 16:58:00,Turf,Quiero Seguir Asi,107720,2025-08-31,2025-08,16,1.8
2025-08-31 18:18:00,Gauchito Club,Movimiento Astral,255034,2025-08-31,2025-08,18,4.25
2025-08-31 18:23:00,Gauchito Club,Encendedor,1746,2025-08-31,2025-08,18,0.03
2025-08-31 18:23:00,Gauchito Club,Movimiento Astral,6819,2025-08-31,2025-08,18,0.11
2025-08-31 18:23:00,Gauchito Club,Vacanos - En Vivo,275356,2025-08-31,2025-08,18,4.59
2025-08-31 18:27:00,Gauchito Club,Vulnerable,238612,2025-08-31,2025-08,18,3.98
2025-08-31 18:30:00,Gauchito Club,Charlatán,207610,2025-08-31,2025-08,18,3.46
2025-08-31 18:34:00,Gauchito Club,Soy débil Sr.,225600,2025-08-31,2025-08,18,3.76
2025-08-31 18:37:00,Gauchito Club,Mi loca incomodidad,199158,2025-08-31,2025-08,18,3.32
2025-08-31 19:55:00,Gauchito Club,Mi loca incomodidad,41286,2025-08-31,2025-08,19,0.69
2025-08-31 19:59:00,Gauchito Club,Primer Recreo,235682,2025-08-31,2025-08,19,3.93
2025-08-31 20:03:00,Gauchito Club,Lowcost,241083,2025-08-31,2025-08,20,4.02
2025-08-31 21:04:00,Gauchito Club,Onliyu,193848,2025-08-31,2025-08,21,3.23
2025-09-01 12:46:00,Gabo Ferro,Por qué no llorás un poco,270,2025-09-01,2025-09,12,0.0
2025-09-01 22:33:00,Underworld,Born Slippy (Nuxx),8860,2025-09-01,2025-09,22,0.15
2025-09-01 22:36:00,Bad Bunny,Neverita,173119,2025-09-01,2025-09,22,2.89
2025-09-01 22:40:00,WOS,TERRAZA,234949,2025-09-01,2025-09,22,3.92
2025-09-01 22:44:00,Trueno,LO TENGO,167442,2025-09-01,2025-09,22,2.79
2025-09-01 22:46:00,Trueno,Sangría - con WOS,154956,2025-09-01,2025-09,22,2.58
2025-09-01 22:52:00,WOS,MELÓN VINO,139911,2025-09-01,2025-09,22,2.33
2025-09-01 22:52:00,SZA,Good Days,2830,2025-09-01,2025-09,22,0.05
2025-09-01 22:55:00,WOS,QUE SE MEJOREN,181454,2025-09-01,2025-09,22,3.02
2025-09-01 22:57:00,WOS,PUAJ (sesión),156665,2025-09-01,2025-09,22,2.61
2025-09-01 23:05:00,Arcade Fire,WE,232514,2025-09-01,2025-09,23,3.88
2025-09-01 23:09:00,Steve Lacy,Bad Habit,232114,2025-09-01,2025-09,23,3.87
2025-09-01 23:11:00,Mac DeMarco,Salad Days,145893,2025-09-01,2025-09,23,2.43
2025-09-01 23:12:00,Drake,Hotline Bling,62423,2025-09-01,2025-09,23,1.04
2025-09-01 23:21:00,Bad Bunny,Ojitos Lindos,258298,2025-09-01,2025-09,23,4.3
2025-09-01 23:27:00,Bad Bunny,Otro Atardecer,244444,2025-09-01,2025-09,23,4.07
2025-09-01 23:33:00,CA7RIEL & Paco Amoroso,AGUA,100936,2025-09-01,2025-09,23,1.68
2025-09-01 23:35:00,CA7RIEL & Paco Amoroso,DUMBAI,147440,2025-09-01,2025-09,23,2.46
2025-09-01 23:37:00,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-09-01,2025-09,23,2.27
2025-09-01 23:40:00,Lali,Disciplina,6126,2025-09-01,2025-09,23,0.1
2025-09-01 23:40:00,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-09-01,2025-09,23,2.67
2025-09-01 23:43:00,Charli xcx,Von dutch,164284,2025-09-01,2025-09,23,2.74
2025-09-01 23:45:00,Charli xcx,Guess featuring billie eilish,143330,2025-09-01,2025-09,23,2.39
2025-09-01 23:47:00,Charli xcx,360,133805,2025-09-01,2025-09,23,2.23
2025-09-01 23:50:00,Charli xcx,Apple,151739,2025-09-01,2025-09,23,2.53
2025-09-01 23:55:00,Charli xcx,365,203618,2025-09-01,2025-09,23,3.39
2025-09-01 23:56:00,Charli xcx,Talk talk,76095,2025-09-01,2025-09,23,1.27
2025-09-01 23:56:00,Máze,La Distancia Es Fundamental,2640,2025-09-01,2025-09,23,0.04
2025-09-02 00:00:00,Underworld,Born Slippy (Nuxx),223997,2025-09-02,2025-09,0,3.73
2025-09-02 00:00:00,Luis Alberto Spinetta,Halo Lunar,8071,2025-09-02,2025-09,0,0.13
2025-09-02 00:00:00,Ainda,Arriba y abajo,6300,2025-09-02,2025-09,0,0.1
2025-09-02 00:00:00,Gabo Ferro,Cuando el futuro se fue,3511,2025-09-02,2025-09,0,0.06
2025-09-02 00:01:00,Serú Girán,Desarma Y Sangra,14123,2025-09-02,2025-09,0,0.24
2025-09-02 00:03:00,Babasonicos,Las Demás,160746,2025-09-02,2025-09,0,2.68
2025-09-02 00:07:00,Stone Temple Pilots,Lady Picture Show,246306,2025-09-02,2025-09,0,4.11
2025-09-02 00:21:00,Silvio Rodríguez,Quién Fuera,229002,2025-09-02,2025-09,0,3.82
2025-09-02 12:11:00,Gustavo Pena - El Príncipe,Pescador de maravillas,1010,2025-09-02,2025-09,12,0.02
2025-09-02 14:29:00,M83,Outro,1901,2025-09-02,2025-09,14,0.03
2025-09-02 22:05:00,Bad Bunny,Neverita,173119,2025-09-02,2025-09,22,2.89
2025-09-02 22:06:00,Trueno,Sangría - con WOS,57,2025-09-02,2025-09,22,0.0
2025-09-02 22:06:00,WOS,MELÓN VINO,63,2025-09-02,2025-09,22,0.0
2025-09-02 22:06:00,Trueno,LO TENGO,40,2025-09-02,2025-09,22,0.0
2025-09-02 22:06:00,WOS,TERRAZA,26089,2025-09-02,2025-09,22,0.43
2025-09-02 22:10:00,SZA,Good Days,279204,2025-09-02,2025-09,22,4.65
2025-09-02 22:11:00,The Weeknd,Can't Feel My Face,7513,2025-09-02,2025-09,22,0.13
2025-09-02 22:11:00,Underworld,Born Slippy (Nuxx),8326,2025-09-02,2025-09,22,0.14
2025-09-02 22:11:00,WOS,QUE SE MEJOREN,17023,2025-09-02,2025-09,22,0.28
2025-09-02 22:15:00,Kings of Leon,Sex on Fire,203346,2025-09-02,2025-09,22,3.39
2025-09-02 22:18:00,Illya Kuryaki & The Valderramas,Abismo,106593,2025-09-02,2025-09,22,1.78
2025-09-02 22:22:00,Steve Lacy,Bad Habit,232114,2025-09-02,2025-09,22,3.87
2025-09-02 22:24:00,Mac DeMarco,Salad Days,145893,2025-09-02,2025-09,22,2.43
2025-09-02 22:30:00,Drake,Hotline Bling,335750,2025-09-02,2025-09,22,5.6
2025-09-02 22:35:00,Bad Bunny,Ojitos Lindos,258298,2025-09-02,2025-09,22,4.3
2025-09-02 22:39:00,Bad Bunny,Otro Atardecer,244444,2025-09-02,2025-09,22,4.07
2025-09-02 22:41:00,CA7RIEL & Paco Amoroso,AGUA,140957,2025-09-02,2025-09,22,2.35
2025-09-02 22:44:00,CA7RIEL & Paco Amoroso,DUMBAI,68192,2025-09-02,2025-09,22,1.14
2025-09-02 22:46:00,CA7RIEL & Paco Amoroso,SHEESH,136407,2025-09-02,2025-09,22,2.27
2025-09-02 22:49:00,Lali,Disciplina,14726,2025-09-02,2025-09,22,0.25
2025-09-02 22:49:00,CA7RIEL & Paco Amoroso,COSAS RICAS,160093,2025-09-02,2025-09,22,2.67
2025-09-02 22:52:00,Charli xcx,Von dutch,164284,2025-09-02,2025-09,22,2.74
2025-09-02 22:55:00,Charli xcx,Guess featuring billie eilish,143330,2025-09-02,2025-09,22,2.39
2025-09-02 22:56:00,Charli xcx,360,4025,2025-09-02,2025-09,22,0.07
2025-09-02 22:58:00,Charli xcx,Apple,151739,2025-09-02,2025-09,22,2.53
2025-09-02 23:02:00,Charli xcx,365,203618,2025-09-02,2025-09,23,3.39
2025-09-02 23:05:00,Charli xcx,Talk talk,161757,2025-09-02,2025-09,23,2.7
2025-09-02 23:10:00,Polo & Pan,Canopée,1107,2025-09-02,2025-09,23,0.02
2025-09-02 23:10:00,Trueno,Ñeri,1440,2025-09-02,2025-09,23,0.02
2025-09-02 23:10:00,Trueno,DANCE CRIP,2014,2025-09-02,2025-09,23,0.03
2025-09-02 23:10:00,Daft Punk,Digital Love,1766,2025-09-02,2025-09,23,0.03
2025-09-02 23:10:00,Polo & Pan,Nanã,1234,2025-09-02,2025-09,23,0.02
2025-09-02 23:10:00,Trueno,THE ROOF IS ON FIRE,1861,2025-09-02,2025-09,23,0.03
2025-09-02 23:10:00,Trueno,TRANKY FUNKY,106699,2025-09-02,2025-09,23,1.78
2025-09-02 23:18:00,Underworld,Born Slippy (Nuxx),456480,2025-09-02,2025-09,23,7.61
2025-09-02 23:22:00,Rihanna,Bitch Better Have My Money,219305,2025-09-02,2025-09,23,3.66
2025-09-02 23:25:00,Rihanna,Work,219320,2025-09-02,2025-09,23,3.66
2025-09-02 23:28:00,Rihanna,Needed Me,191600,2025-09-02,2025-09,23,3.19
2025-09-02 23:29:00,The Weeknd,Can't Feel My Face,6340,2025-09-02,2025-09,23,0.11
2025-09-02 23:32:00,Primal Scream,Movin' on Up,228266,2025-09-02,2025-09,23,3.8
2025-09-02 23:32:00,The Smashing Pumpkins,Luna - 2011 Remaster,5136,2025-09-02,2025-09,23,0.09
2025-09-02 23:33:00,Os Mutantes,A Minha Menina,3786,2025-09-02,2025-09,23,0.06
2025-09-02 23:36:00,Chico Buarque,Apesar De Você,4456,2025-09-02,2025-09,23,0.07
2025-09-02 23:36:00,Taylor Swift,Fortnight (feat. Post Malone),228965,2025-09-02,2025-09,23,3.82
2025-09-02 23:37:00,Serú Girán,Lo Que Dice La Lluvia,11058,2025-09-02,2025-09,23,0.18
2025-09-02 23:37:00,Gustavo Pena - El Príncipe,Une,5790,2025-09-02,2025-09,23,0.1
2025-09-02 23:37:00,The Velvet Underground,Sunday Morning,3753,2025-09-02,2025-09,23,0.06
2025-09-02 23:37:00,John Lennon,God - Remastered 2010,26675,2025-09-02,2025-09,23,0.44
2025-09-02 23:37:00,Luis Alberto Spinetta,Vidami,7235,2025-09-02,2025-09,23,0.12
2025-09-02 23:41:00,The Velvet Underground,Sweet Jane,197826,2025-09-02,2025-09,23,3.3
2025-09-02 23:45:00,Miranda!,Romix,239400,2025-09-02,2025-09,23,3.99
2025-09-02 23:47:00,Axel Fiks,Ojitos de Md,137052,2025-09-02,2025-09,23,2.28
2025-09-03 00:00:00,Las Ligas Menores,Todo Lo Que Pienso Hoy,165740,2025-09-03,2025-09,0,2.76
2025-09-03 01:01:00,Fun People,Take Over,131383,2025-09-03,2025-09,1,2.19
2025-09-03 01:02:00,Fun People,Middle of the Rounds,43082,2025-09-03,2025-09,1,0.72
2025-09-03 01:04:00,The Clash,Stay Free - Remastered,94253,2025-09-03,2025-09,1,1.57
2025-09-03 12:09:00,Spinetta Y Los Socios Del Desierto,Holanda,108648,2025-09-03,2025-09,12,1.81
2025-09-03 14:17:00,Mac DeMarco,Moonlight on the River,1283,2025-09-03,2025-09,14,0.02
2025-09-03 22:40:00,Kings of Leon,Sex on Fire,203346,2025-09-03,2025-09,22,3.39
2025-09-03 22:46:00,Charly García,Víctima,301200,2025-09-03,2025-09,22,5.02
2025-09-03 22:48:00,ROSALÍA,DELIRIO DE GRANDEZA,155480,2025-09-03,2025-09,22,2.59
2025-09-03 22:51:00,Los Besos,¿Cómo estás?,175099,2025-09-03,2025-09,22,2.92
2025-09-03 22:55:00,Lisandro Aristimuño,El Árbol Caído,206546,2025-09-03,2025-09,22,3.44
2025-09-03 22:59:00,Gauchito Club,Tu casa,6226,2025-09-03,2025-09,22,0.1
2025-09-03 23:02:00,Bad Bunny,EoO,204058,2025-09-03,2025-09,23,3.4
2025-09-03 23:03:00,Bad Bunny,NUEVAYoL,1040,2025-09-03,2025-09,23,0.02
2025-09-03 23:03:00,Bad Bunny,LA MuDANZA,1416,2025-09-03,2025-09,23,0.02
2025-09-03 23:03:00,Bad Bunny,DtMF,34364,2025-09-03,2025-09,23,0.57
2025-09-03 23:06:00,Bad Bunny,VOY A LLeVARTE PA PR,155652,2025-09-03,2025-09,23,2.59
2025-09-03 23:12:00,Bad Bunny,BAILE INoLVIDABLE,366771,2025-09-03,2025-09,23,6.11
2025-09-03 23:15:00,Bad Bunny,PERFuMITO NUEVO,199879,2025-09-03,2025-09,23,3.33
2025-09-03 23:18:00,Bad Bunny,WELTiTA,186557,2025-09-03,2025-09,23,3.11
2025-09-03 23:22:00,Bad Bunny,VeLDÁ,234533,2025-09-03,2025-09,23,3.91
2025-09-03 23:24:00,Bad Bunny,EL CLúB,56184,2025-09-03,2025-09,23,0.94
2025-09-03 23:24:00,Bad Bunny,KETU TeCRÉ,27205,2025-09-03,2025-09,23,0.45
2025-09-03 23:28:00,Bad Bunny,Moscow Mule,245097,2025-09-03,2025-09,23,4.08
2025-09-03 23:32:00,Bad Bunny,Después de la Playa,229528,2025-09-03,2025-09,23,3.83
2025-09-03 23:35:00,Bad Bunny,Me Porto Bonito,88300,2025-09-03,2025-09,23,1.47
2025-09-03 23:36:00,Bad Bunny,Tití Me Preguntó,53242,2025-09-03,2025-09,23,0.89
2025-09-03 23:39:00,Bad Bunny,Un Ratito,176082,2025-09-03,2025-09,23,2.93
2025-09-03 23:43:00,Bad Bunny,Yo No Soy Celoso,229961,2025-09-03,2025-09,23,3.83
2025-09-03 23:47:00,Bad Bunny,Tarot,237076,2025-09-03,2025-09,23,3.95
2025-09-03 23:59:00,Bad Bunny,Neverita,113887,2025-09-03,2025-09,23,1.9
2025-09-04 12:08:00,Winona Riders,¿Así Que Te Gusta Hacerte El Lou Reed?,722,2025-09-04,2025-09,12,0.01
2025-09-04 14:59:00,Natalia Lafourcade,Mi Tierra Veracruzana (feat. Los Macorinos),590,2025-09-04,2025-09,14,0.01
2025-09-04 15:46:00,Devendra Banhart,Santa Maria De Feira,23800,2025-09-04,2025-09,15,0.4
2025-09-05 12:08:00,Don Cornelio Y La Zona,Tazas De Té Chino - Remastered,16466,2025-09-05,2025-09,12,0.27
2025-09-05 14:24:00,Babasonicos,Soy Rock,1453,2025-09-05,2025-09,14,0.02
2025-09-05 23:06:00,Bad Bunny,Moscow Mule,245100,2025-09-05,2025-09,23,4.08
2025-09-05 23:08:00,Bad Bunny,Después de la Playa,97104,2025-09-05,2025-09,23,1.62
2025-09-05 23:11:00,Bad Bunny,Me Porto Bonito,177768,2025-09-05,2025-09,23,2.96
2025-09-05 23:13:00,Bad Bunny,Neverita,57,2025-09-05,2025-09,23,0.0
2025-09-05 23:13:00,Bad Bunny,La Corriente,13971,2025-09-05,2025-09,23,0.23
2025-09-05 23:13:00,Bad Bunny,Un Ratito,86,2025-09-05,2025-09,23,0.0
2025-09-05 23:13:00,Bad Bunny,Tití Me Preguntó,95919,2025-09-05,2025-09,23,1.6
2025-09-05 23:13:00,Bad Bunny,Tarot,17914,2025-09-05,2025-09,23,0.3
2025-09-05 23:13:00,Bad Bunny,Yo No Soy Celoso,53,2025-09-05,2025-09,23,0.0
2025-09-05 23:16:00,Bad Bunny,Efecto,194597,2025-09-05,2025-09,23,3.24
2025-09-05 23:20:00,Bad Bunny,Party,226773,2025-09-05,2025-09,23,3.78
2025-09-05 23:24:00,Bad Bunny,Aguacero,210193,2025-09-05,2025-09,23,3.5
2025-09-05 23:27:00,Bad Bunny,Enséñame a Bailar,175073,2025-09-05,2025-09,23,2.92
2025-09-05 23:31:00,Bad Bunny,Dos Mil 16,27320,2025-09-05,2025-09,23,0.46
2025-09-05 23:31:00,Bad Bunny,Ojitos Lindos,257452,2025-09-05,2025-09,23,4.29
2025-09-05 23:35:00,Bad Bunny,El Apagón,200927,2025-09-05,2025-09,23,3.35
2025-09-05 23:39:00,Bad Bunny,Otro Atardecer,243346,2025-09-05,2025-09,23,4.06
2025-09-05 23:42:00,Bad Bunny,Un Coco,195600,2025-09-05,2025-09,23,3.26
2025-09-05 23:44:00,Bad Bunny,Andrea,127923,2025-09-05,2025-09,23,2.13
2025-09-05 23:45:00,Bad Bunny,Me Fui de Vacaciones,31194,2025-09-05,2025-09,23,0.52
2025-09-05 23:47:00,Bad Bunny,Un Verano Sin Ti,147287,2025-09-05,2025-09,23,2.45
2025-09-05 23:53:00,Bad Bunny,Agosto,53270,2025-09-05,2025-09,23,0.89
2025-09-06 12:08:00,The Cure,Mint Car,1793,2025-09-06,2025-09,12,0.03
2025-09-06 14:21:00,The Velvet Underground,I'll Be Your Mirror,1395,2025-09-06,2025-09,14,0.02
2025-09-06 17:32:00,Bad Bunny,Tarot,10129,2025-09-06,2025-09,17,0.17
2025-09-06 17:32:00,Bad Bunny,Yo No Soy Celoso,229752,2025-09-06,2025-09,17,3.83
2025-09-06 17:33:00,Bad Bunny,Me Porto Bonito,44026,2025-09-06,2025-09,17,0.73
2025-09-06 17:35:00,Bad Bunny,Neverita,2471,2025-09-06,2025-09,17,0.04
2025-09-06 17:35:00,Bad Bunny,Un Ratito,113997,2025-09-06,2025-09,17,1.9
2025-09-06 17:35:00,Bad Bunny,Tarot,1892,2025-09-06,2025-09,17,0.03
2025-09-06 17:35:00,Bad Bunny,Yo No Soy Celoso,1798,2025-09-06,2025-09,17,0.03
2025-09-06 17:37:00,Bad Bunny,La Corriente,98741,2025-09-06,2025-09,17,1.65
2025-09-06 17:38:00,Bad Bunny,Efecto,52222,2025-09-06,2025-09,17,0.87
2025-09-06 17:38:00,Bad Bunny,Party,4578,2025-09-06,2025-09,17,0.08
2025-09-06 17:38:00,Bad Bunny,Aguacero,11543,2025-09-06,2025-09,17,0.19
2025-09-06 17:42:00,Bad Bunny,Enséñame a Bailar,47800,2025-09-06,2025-09,17,0.8
2025-09-06 17:45:00,Máze,Tan rápido,61055,2025-09-06,2025-09,17,1.02
2025-09-06 17:48:00,Máze,Intentar,181938,2025-09-06,2025-09,17,3.03
2025-09-06 17:48:00,Máze,Post morte,0,2025-09-06,2025-09,17,0.0
2025-09-06 17:51:00,Máze,Intentar,181938,2025-09-06,2025-09,17,3.03
2025-09-06 17:51:00,Máze,Post morte,13255,2025-09-06,2025-09,17,0.22
2025-09-06 17:54:00,Máze,Antes de Dormir,215827,2025-09-06,2025-09,17,3.6
2025-09-06 18:53:00,Máze,¿Quién?,28565,2025-09-06,2025-09,18,0.48
2025-09-07 00:10:00,El Plan De La Mariposa,Es por ahí,235544,2025-09-07,2025-09,0,3.93
2025-09-07 00:14:00,Babasonicos,En Privado,234626,2025-09-07,2025-09,0,3.91
2025-09-07 00:20:00,El Plan De La Mariposa,Túnel de la Vida,240218,2025-09-07,2025-09,0,4.0
2025-09-07 00:20:00,Las Pelotas,Personalmente,3963,2025-09-07,2025-09,0,0.07
2025-09-07 00:21:00,El Plan De La Mariposa,Es por ahí,66770,2025-09-07,2025-09,0,1.11
2025-09-07 12:08:00,Sui Generis,Estación,197,2025-09-07,2025-09,12,0.0
2025-09-07 12:55:00,Charly García,La Gente Es la Misma,7870,2025-09-07,2025-09,12,0.13
2025-09-07 12:55:00,Martín Buscaglia,Altas Horas,154733,2025-09-07,2025-09,12,2.58
2025-09-07 13:00:00,Arcade Fire,Intervention,259000,2025-09-07,2025-09,13,4.32
2025-09-07 13:03:00,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",207454,2025-09-07,2025-09,13,3.46
2025-09-07 13:04:00,Radiohead,Let Down,2844,2025-09-07,2025-09,13,0.05
2025-09-07 13:04:00,Rosario Bléfari,Reservado,3634,2025-09-07,2025-09,13,0.06
2025-09-07 13:04:00,Luis Alberto Spinetta,El Mar Es De Llanto,34784,2025-09-07,2025-09,13,0.58
2025-09-07 13:08:00,Franco Bianco,El Fuego Y El Combustible,12585,2025-09-07,2025-09,13,0.21
2025-09-07 13:08:00,Jeites,Bienvenida,254866,2025-09-07,2025-09,13,4.25
2025-09-07 13:12:00,El Plan De La Mariposa,Es por ahí,235544,2025-09-07,2025-09,13,3.93
2025-09-07 13:16:00,Gauchito Club,Tu casa,169412,2025-09-07,2025-09,13,2.82
2025-09-07 13:17:00,Gustavo Pena - El Príncipe,Quisiera despertar,3793,2025-09-07,2025-09,13,0.06
2025-09-07 13:17:00,La Renga,Triste Canción De Amor,9411,2025-09-07,2025-09,13,0.16
2025-09-07 13:17:00,Luis Alberto Spinetta,Halo Lunar,4348,2025-09-07,2025-09,13,0.07
2025-09-07 13:20:00,Babasonicos,Estertor,183092,2025-09-07,2025-09,13,3.05
2025-09-07 13:20:00,Miguel Abuelo,Dónde Está la Ternura - Inédito - En Vivo,9364,2025-09-07,2025-09,13,0.16
2025-09-07 13:24:00,Fleetwood Mac,Gypsy,264906,2025-09-07,2025-09,13,4.42
2025-09-07 13:30:00,Charly García,Kurosawa,350866,2025-09-07,2025-09,13,5.85
2025-09-07 13:31:00,Duratierra,La del pueblo,19066,2025-09-07,2025-09,13,0.32
2025-09-07 13:34:00,Serú Girán,Voy a Mil - 2021 Remasterizado,185061,2025-09-07,2025-09,13,3.08
2025-09-07 13:34:00,M83,Outro,16873,2025-09-07,2025-09,13,0.28
2025-09-07 13:38:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,2025-09-07,2025-09,13,4.3
2025-09-07 13:42:00,Cat Power,Sea of Love,6032,2025-09-07,2025-09,13,0.1
2025-09-07 13:42:00,Serú Girán,Mientras Miro Las Nuevas Olas - En Vivo,197440,2025-09-07,2025-09,13,3.29
2025-09-07 13:44:00,El Mató a un Policía Motorizado,El Mundo Extraño,2563,2025-09-07,2025-09,13,0.04
2025-09-07 13:44:00,Adrián Berra,Mirtha,130879,2025-09-07,2025-09,13,2.18
2025-09-07 13:48:00,La Vela Puerca,Mi Semilla,205533,2025-09-07,2025-09,13,3.43
2025-09-07 13:51:00,Serú Girán,¿Cuánto Tiempo Más Llevará? - Remastered 2012,235666,2025-09-07,2025-09,13,3.93
