Fecha,genero_principal,generos_secundarios,cantidad_reproducciones,msPlayed,minutosPlayed
2025-09-03,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,155480,2.5913333333333335
2025-09-03,Power Trio / Rock,"Hard Rock, Funk Rock, Fusion",1,108648,1.8108
2025-09-03,Punk Rock,"Post-Punk, Garage Rock",1,94253,1.5708833333333334
2025-09-03,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,6226,0.10376666666666666
2025-09-03,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,1283,0.021383333333333334
2025-09-04,Freak Folk,"Indie Folk, Psych Folk",1,23800,0.39666666666666667
2025-09-04,Krautrock / Garage Rock,"Post-Punk, Psychedelic Rock",1,722,0.012033333333333333
2025-09-04,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,590,0.009833333333333333
2025-09-05,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",22,2738927,45.648783333333334
2025-09-05,Rock Argentino,"Post-Punk, New Wave, Darkwave",1,16466,0.2744333333333333
2025-09-05,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,1453,0.024216666666666668
2025-09-06,Indie Electronic,"Synth-Pop, Ambient",7,682578,11.3763
2025-09-06,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",12,618949,10.315816666666667
2025-09-06,Post-Punk,"Gothic Rock, New Wave, Pop Rock",1,1793,0.029883333333333335
2025-09-06,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",1,1395,0.02325
2025-09-07,Indie / Unmapped,Alternative / Various,7,983165,16.386083333333332
2025-09-07,Rock Latino,"Folk Rock, Progressive Rock",4,778076,12.967933333333335
2025-09-07,Punk Rock,"Post-Punk, Garage Rock",4,641390,10.689833333333333
2025-09-07,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",3,618167,10.302783333333334
2025-09-07,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,417718,6.961966666666667
2025-09-07,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",2,358736,5.978933333333334
2025-09-07,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",2,304119,5.06865
2025-09-07,Indie Rock,"Art Rock, Alternative Rock",1,259000,4.316666666666666
2025-09-07,Folk Rock,"Reggae Fusion, Canción Latinoamericana",1,254866,4.247766666666666
2025-09-07,Canción de Autor,"Indie Folk, Canción Platense",2,231930,3.8655
2025-09-07,Rock Argentino,"Post-Punk, Hard Rock",1,223040,3.7173333333333334
2025-09-07,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,207454,3.4575666666666667
2025-09-07,Rock Uruguayo,"Ska Rock, Punk Rock",1,205533,3.42555
2025-09-07,Indie Rock,"Canción de Autor, Bedroom Pop",1,205000,3.4166666666666665
2025-09-07,New Wave,"Power Pop, Synth-Pop",1,197540,3.292333333333333
2025-09-07,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,169412,2.8235333333333332
2025-09-07,Post-Punk,"Gothic Rock, New Wave, Pop Rock",2,92973,1.54955
2025-09-07,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",2,39132,0.6522
2025-09-07,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,19066,0.31776666666666664
2025-09-07,World Music,"Folk Latinoamericano, Acoustic Indie",1,18654,0.3109
2025-09-07,Synth-Pop,"Shoegaze, Ambient Electronic, Post-Rock",1,16873,0.28121666666666667
2025-09-07,Electronic,"Tech House, Techno",1,12585,0.20975
2025-09-07,Rock Argentino,"Hard Rock, Heavy Blues",1,9411,0.15685
2025-09-07,Rock Argentino,"Psych Rock, Folk Rock, Canción de Autor",1,9364,0.15606666666666666
2025-09-07,Rock Argentino,"Pop Rock, Piano Rock",1,7053,0.11755
2025-09-07,Rock Argentino,"Reggae Rock, Post-Punk",1,3963,0.06605
2025-09-07,Canción de Autor,"Candombe Beat, Folk Uruguayo",1,3793,0.06321666666666667
2025-09-07,Alternative Rock,"Art Rock, Experimental / Electronic Rock",1,2844,0.0474
2025-09-07,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,2563,0.04271666666666667
2025-09-07,Rock Argentino,"Folk Rock, Progressive Rock",1,197,0.0032833333333333334
2025-09-08,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",26,3302975,55.04958333333333
2025-09-08,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",8,589018,9.816966666666666
2025-09-08,Indie / Unmapped,Alternative / Various,1,1581,0.02635
2025-09-09,Indie / Unmapped,Alternative / Various,1,248,0.0041333333333333335
2025-09-09,Canción de Autor,"Rock de Cámara, Experimental Folk",1,77,0.0012833333333333334
2025-09-10,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",12,1139280,18.988
2025-09-10,Indie / Unmapped,Alternative / Various,8,767475,12.79125
2025-09-10,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",3,675861,11.26435
2025-09-10,Electro-Tropical,"French Touch, Downtempo, House",3,600392,10.006533333333334
2025-09-10,French House,"Electronic, Synth-Pop, Nu-Disco",3,550718,9.178633333333334
2025-09-10,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",4,369425,6.157083333333333
2025-09-10,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",4,365503,6.091716666666667
2025-09-10,Pop / R&B,"Trap, Contemporary R&B",1,267066,4.4511
2025-09-10,Alternative Rock,"Funk Rock, Hard Rock",2,262050,4.367500000000001
2025-09-10,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,232114,3.8685666666666667
2025-09-10,Indie Rock,"Art Rock, Alternative Rock",1,231813,3.86355
2025-09-10,Punk Rock,"Post-Punk, Garage Rock",1,220586,3.676433333333333
2025-09-10,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",9,216285,3.60475
2025-09-10,Dream Pop,"Shoegaze, Post-Punk, Etherial Wave",1,192466,3.2077666666666667
2025-09-10,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,121813,2.0302166666666666
2025-09-10,Krautrock / Garage Rock,"Post-Punk, Psychedelic Rock",1,29037,0.48395
2025-09-10,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,16768,0.27946666666666664
2025-09-10,Indie Folk,"Acoustic, Folk Latinoamericano",1,13292,0.22153333333333333
2025-09-10,Dance-Pop,"Synth-Pop, Electro Pop",1,8275,0.13791666666666666
2025-09-10,Contemporary R&B,"Neo-Soul, Alternative R&B",1,8208,0.1368
2025-09-10,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",3,3955,0.06591666666666667
2025-09-10,Techno,"Progressive House, Trance, Electronic",1,3481,0.05801666666666667
2025-09-10,Alternative Pop,"Hip-Hop, Synth-Pop, Reggaeton / Dub",1,3046,0.05076666666666667
2025-09-10,PBR&B / Pop,"Synth-Pop, Funk Pop",1,1032,0.0172
2025-09-10,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,394,0.006566666666666667
2025-09-11,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",18,1549431,25.82385
2025-09-11,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",14,1158408,19.3068
2025-09-11,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",10,1130752,18.845866666666666
2025-09-11,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",12,936330,15.6055
2025-09-11,Indie / Unmapped,Alternative / Various,22,809875,13.497916666666667
2025-09-11,Electro-Tropical,"French Touch, Downtempo, House",3,743412,12.3902
2025-09-11,Pop / R&B,"Trap, Contemporary R&B",3,537358,8.955966666666667
2025-09-11,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",8,511899,8.531649999999999
2025-09-11,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",2,464228,7.737133333333333
2025-09-11,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,388480,6.474666666666667
2025-09-11,World Music,"Folk Latinoamericano, Acoustic Indie",4,326840,5.447333333333334
2025-09-11,Rock Stone,"Blues Rock, Rock and Roll",1,320640,5.344
2025-09-11,Indie Rock,"Garage Rock, Post-Punk",3,317105,5.285083333333333
2025-09-11,French House,"Electronic, Synth-Pop, Nu-Disco",2,307529,5.125483333333333
2025-09-11,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",3,279317,4.655283333333333
2025-09-11,Rock Argentino,"Pop Rock, Piano Rock",1,273133,4.552216666666666
2025-09-11,Techno,"Progressive House, Trance, Electronic",2,271507,4.5251166666666665
2025-09-11,Indie Rock,"Art Rock, Alternative Rock",3,245281,4.088016666666666
2025-09-11,PBR&B / Pop,"Synth-Pop, Funk Pop",1,213520,3.558666666666667
2025-09-11,Indie Pop,"Electro-Pop, Performático",1,209133,3.48555
2025-09-11,Alternative Rock,"Garage Rock Revival, Southern Rock",1,203346,3.3891
2025-09-11,Dance-Pop,"Synth-Pop, Electro Pop",3,197089,3.2848166666666665
2025-09-11,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",3,166055,2.767583333333333
2025-09-11,Garage Rock,"Acoustic Blues, Indie Rock",1,140178,2.3363
2025-09-11,Synth-Pop,"New Wave, Pop Rock",1,70229,1.1704833333333333
2025-09-11,Rock Latino,"Folk Rock, Progressive Rock",2,61508,1.0251333333333332
2025-09-11,Indie Rock,"Post-Punk, New Wave",1,15738,0.2623
2025-09-11,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",3,14595,0.24325
2025-09-11,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",4,11382,0.18969999999999998
2025-09-11,Canción de Autor,"Indie Folk, Canción Platense",2,9787,0.16311666666666666
2025-09-11,Alternative Pop,"Hip-Hop, Synth-Pop, Reggaeton / Dub",1,9220,0.15366666666666667
2025-09-11,Contemporary R&B,"Neo-Soul, Alternative R&B",2,8608,0.1434666666666667
2025-09-11,Bedroom Pop,"Indie Pop, Chicano Batman Folk, Chicano R&B",1,8380,0.13966666666666666
2025-09-11,Folk Rock,"Singer-Songwriter, Classic Rock",1,6328,0.10546666666666667
2025-09-11,Rock Argentino,"Latin Rock, Ska Rock, Cumbia Rock",1,5380,0.08966666666666667
2025-09-11,Indie Pop,"Canción de Autor, Art Pop",2,4926,0.0821
2025-09-11,Rock Progresivo,"Symphonic Rock, Fusion",1,4718,0.07863333333333333
2025-09-11,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,4700,0.07833333333333334
2025-09-11,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,4220,0.07033333333333333
2025-09-11,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,3676,0.061266666666666664
2025-09-11,Alternative Rock,"Shoegaze, Grunge, Indie Rock",1,3456,0.0576
2025-09-11,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",1,3455,0.057583333333333334
2025-09-11,Canción de Autor,"Rock de Cámara, Experimental Folk",1,3088,0.05146666666666667
2025-09-11,Classic Rock,"Garage Rock, Folk Rock, Proto-Punk",1,3036,0.0506
2025-09-11,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,2515,0.041916666666666665
2025-09-11,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,2500,0.041666666666666664
2025-09-11,Synth-Pop,"Shoegaze, Ambient Electronic, Post-Rock",1,2107,0.035116666666666664
2025-09-11,Indie Pop,"Jangle Pop, Post-Punk",1,1716,0.0286
2025-09-11,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,1682,0.028033333333333334
2025-09-11,Acoustic Folk,"Singer-Songwriter, Alternative Rock",1,1473,0.02455
2025-09-11,Rock Argentino,"Psych Rock, Folk Rock, Canción de Autor",1,1281,0.02135
2025-09-11,Power Trio / Rock,"Hard Rock, Funk Rock, Fusion",1,1252,0.020866666666666665
2025-09-11,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",1,1110,0.0185
2025-09-11,Alternative Rock,"Funk Rock, Hard Rock",2,0,0.0
2025-09-11,Indie Rock,"Punk Folk, Experimental Rock",1,0,0.0
2025-09-11,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,0,0.0
2025-09-11,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",1,0,0.0
2025-09-12,Indie / Unmapped,Alternative / Various,4,770807,12.846783333333333
2025-09-12,Electro-Tropical,"French Touch, Downtempo, House",2,467119,7.785316666666667
2025-09-12,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,388480,6.474666666666667
2025-09-12,MPB,"Pop Brasileño, Acoustic Fusion",1,250440,4.174
2025-09-12,Pop Rock,"Funk Pop, Electro Funk",1,243185,4.053083333333333
2025-09-12,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,238311,3.97185
2025-09-12,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",1,209604,3.4934
2025-09-12,Indie Pop,"Canción de Autor, Art Pop",1,196162,3.2693666666666665
2025-09-12,Canción de Autor,"Indie Folk, Canción Platense",1,170306,2.838433333333333
2025-09-12,Indie Rock,"Art Rock, Alternative Rock",1,150056,2.5009333333333332
2025-09-12,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",1,33040,0.5506666666666666
2025-09-12,Canción de Autor,"Rock de Cámara, Experimental Folk",1,26923,0.44871666666666665
2025-09-13,Indie / Unmapped,Alternative / Various,6,274327,4.572116666666666
2025-09-13,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,268456,4.474266666666667
2025-09-13,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",2,260015,4.333583333333333
2025-09-13,Neo-Soul,"R&B, Funk Calmo",1,222022,3.7003666666666666
2025-09-13,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,201800,3.3633333333333333
2025-09-13,Rock Argentino,"Reggae Rock, Post-Punk",1,190866,3.1811
2025-09-13,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,154733,2.578883333333333
2025-09-13,Reggae,Roots Reggae,1,140676,2.3446
2025-09-13,Acoustic Folk,"Singer-Songwriter, Alternative Rock",2,71619,1.19365
2025-09-13,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,6171,0.10285
2025-09-13,Electro-Tropical,"French Touch, Downtempo, House",1,3103,0.05171666666666667
2025-09-13,French House,"Electronic, Synth-Pop, Nu-Disco",1,2201,0.03668333333333333
2025-09-13,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,0,0.0
2025-09-14,Indie / Unmapped,Alternative / Various,29,1341351,22.35585
2025-09-14,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",9,1167614,19.460233333333335
2025-09-14,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",7,1115492,18.591533333333334
2025-09-14,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",18,678444,11.3074
2025-09-14,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",3,344788,5.746466666666667
2025-09-14,Rock en Español,"Latin Alternative, Experimental Rock",1,278573,4.642883333333334
2025-09-14,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,251296,4.188266666666666
2025-09-14,Rock Uruguayo,"Ska Rock, Punk Rock",1,205533,3.42555
2025-09-14,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",4,124624,2.0770666666666666
2025-09-14,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",2,99748,1.6624666666666665
2025-09-14,Rock Argentino,"Folk Rock, Progressive Rock",1,90973,1.5162166666666668
2025-09-14,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,88880,1.4813333333333334
2025-09-14,Electro-Tropical,"French Touch, Downtempo, House",4,40586,0.6764333333333333
2025-09-14,Indie Rock,"Art Rock, Alternative Rock",2,40248,0.6708000000000001
2025-09-14,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,24926,0.4154333333333333
2025-09-14,Canción de Autor,"Jazz Fusion, Folklore Fusion, Pop Rock",1,16841,0.28068333333333334
2025-09-14,Indie Folk,"Canción Latinoamericana, Avant-Garde Pop",1,14516,0.24193333333333333
2025-09-14,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",1,9218,0.15363333333333334
2025-09-14,Contemporary R&B,"Neo-Soul, Alternative R&B",1,9010,0.15016666666666667
2025-09-14,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,5667,0.09445
2025-09-14,Reggae Fusion,"Dub, Ska",1,3623,0.06038333333333333
2025-09-14,Canción de Autor,"Rock de Cámara, Experimental Folk",1,3346,0.055766666666666666
2025-09-14,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,2330,0.03883333333333333
2025-09-15,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",10,1323781,22.063016666666666
2025-09-15,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",9,993159,16.55265
2025-09-15,Indie / Unmapped,Alternative / Various,8,687447,11.45745
2025-09-15,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",5,684999,11.41665
2025-09-15,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",6,443413,7.390216666666667
2025-09-15,Electro-Tropical,"French Touch, Downtempo, House",2,361893,6.031549999999999
2025-09-15,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",2,216589,3.6098166666666667
2025-09-15,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,23053,0.38421666666666665
2025-09-15,Dance-Pop,"Synth-Pop, Electro Pop",1,10235,0.17058333333333334
2025-09-15,Techno,"Progressive House, Trance, Electronic",1,7276,0.12126666666666666
2025-09-15,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,175,0.002916666666666667
2025-09-16,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",5,894244,14.904066666666667
2025-09-16,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",6,660027,11.000449999999999
2025-09-16,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",5,588838,9.813966666666666
2025-09-16,Indie / Unmapped,Alternative / Various,3,451080,7.518
2025-09-16,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",3,396866,6.614433333333333
2025-09-16,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",2,338119,5.635316666666666
2025-09-16,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",3,272042,4.534033333333333
2025-09-16,Pop / R&B,"Trap, Contemporary R&B",1,267066,4.4511
2025-09-16,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,232114,3.8685666666666667
2025-09-16,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",2,224968,3.7494666666666667
2025-09-16,Dance-Pop,"Synth-Pop, Electro Pop",1,157625,2.627083333333333
2025-09-16,French House,"Electronic, Synth-Pop, Nu-Disco",1,1480,0.024666666666666667
2025-09-16,Indie Pop,"Canción de Autor, Art Pop",1,178,0.0029666666666666665
2025-09-17,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",12,2041690,34.02816666666667
2025-09-17,Indie / Unmapped,Alternative / Various,19,1486227,24.77045
2025-09-17,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",4,404403,6.74005
2025-09-17,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",5,373239,6.22065
2025-09-17,Electro-Tropical,"French Touch, Downtempo, House",3,371560,6.192666666666667
2025-09-17,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",6,354305,5.905083333333334
2025-09-17,Indie Rock,"Art Rock, Alternative Rock",2,327476,5.457933333333334
2025-09-17,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",3,300000,5.0
2025-09-17,Pop / R&B,"Trap, Contemporary R&B",1,267066,4.4511
2025-09-17,Techno,"Progressive House, Trance, Electronic",1,188618,3.1436333333333333
2025-09-17,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",1,175893,2.93155
2025-09-17,French House,"Electronic, Synth-Pop, Nu-Disco",1,97664,1.6277333333333333
2025-09-17,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",3,21572,0.35953333333333337
2025-09-17,Canción de Autor,"Indie Folk, Canción Platense",1,19785,0.32975
2025-09-17,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",2,11286,0.1881
2025-09-17,Alternative Rock,"Singer-Songwriter, Folk Rock",1,10292,0.17153333333333334
2025-09-17,Krautrock / Garage Rock,"Post-Punk, Psychedelic Rock",1,9450,0.1575
2025-09-17,Alternative Rock,"Madchester, Gospel Rock, Neo-Psychedelia",1,9285,0.15475
2025-09-17,Canción de Autor,"Rock de Cámara, Experimental Folk",1,6247,0.10411666666666666
2025-09-17,Folk Rock,"Singer-Songwriter, Classic Rock",1,5725,0.09541666666666666
2025-09-17,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,5571,0.09285
2025-09-17,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,5467,0.09111666666666667
2025-09-17,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,4830,0.0805
2025-09-17,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,2543,0.042383333333333335
2025-09-17,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,1851,0.03085
2025-09-18,Indie / Unmapped,Alternative / Various,13,1593559,26.559316666666668
2025-09-18,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",13,1223967,20.399449999999998
2025-09-18,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",6,756562,12.609366666666666
2025-09-18,Urbano Latino,"Electro Funk, Alternative Trap, Hip-Hop",8,599871,9.99785
2025-09-18,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",4,547466,9.124433333333332
2025-09-18,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",3,435784,7.263066666666667
2025-09-18,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,232114,3.8685666666666667
2025-09-18,Electro-Tropical,"French Touch, Downtempo, House",2,167115,2.78525
2025-09-18,Pop / R&B,"Trap, Contemporary R&B",1,166015,2.7669166666666665
2025-09-18,Dance-Pop,"Synth-Pop, Electro Pop",2,161878,2.6979666666666664
2025-09-18,Alternative Hip-Hop,"Rap Rock, Urbano Latino, Fusion",4,71019,1.18365
2025-09-18,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",5,27282,0.4547
2025-09-18,Techno,"Progressive House, Trance, Electronic",2,9921,0.16535
2025-09-18,Alternative Rock,"Garage Rock Revival, Southern Rock",1,111,0.00185
2025-09-19,Indie / Unmapped,Alternative / Various,19,2411602,40.19336666666667
2025-09-19,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",4,658781,10.979683333333334
2025-09-19,Art Pop,"Indie Folk, Bedroom Pop",2,536475,8.94125
2025-09-19,Indie Rock,"Canción de Autor, Bedroom Pop",1,330843,5.51405
2025-09-19,Punk Rock,"Post-Punk, Garage Rock",1,220586,3.676433333333333
2025-09-19,Urbano Latino,"Hip-Hop, Funk Carioca, Boom Bap, Trap",2,201592,3.3598666666666666
2025-09-19,Rock Argentino,"Folk Rock, Progressive Rock",2,166339,2.7723166666666668
2025-09-19,Electro-Pop,"Synth-Pop, Dance-Pop",1,74088,1.2348
2025-09-19,Indie Pop / Synth-Pop,"Folk-Pop, Chamber Pop",1,14694,0.2449
